res1,res2,pair,ind1,ind2,roh1,roh2,roh3,roh12,roh23,roh34,ind1roh1,ind1roh2,ind1roh12,ind1roh23,ind1roh3,ind2roh1,ind2roh2,ind2roh12,ind2roh23,ind2roh3
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW10,BEN_SI4,641803010,581269404,289393676,60533606,291875728,122659216,1266198710,1229664069,36534641,328923565,900740504,1109312253,1030580255,78731998,302255092,728325163
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW10,BEN_SI6,529852369,459620272,172947706,70232097,286672566,107021371,1266198710,1229664069,36534641,328923565,900740504,951080464,864453508,86626956,319674486,544779022
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW10,BEN_SI7,522681322,452428201,184580582,70253121,267847619,111971392,1266198710,1229664069,36534641,328923565,900740504,942430262,853584663,88845599,335397181,518187482
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW10,BEN_SI8,641715437,580338933,285492959,61376504,294845974,125402613,1266198710,1229664069,36534641,328923565,900740504,1108177315,1029030472,79146843,300308119,728722353
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW10,BEN_SI9,479572649,403675284,148184575,75897365,255490709,85927616,1266198710,1229664069,36534641,328923565,900740504,849233213,745820153,103413060,339499389,406320764
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI1,380659754,314977117,108400791,65682637,206576326,57813624,997123987,950413379,46710608,263905963,686507416,897358653,799698739,97659914,345341326,454357413
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI11,276962348,248283286,93383685,28679062,154899601,54596104,997123987,950413379,46710608,263905963,686507416,641166204,612648765,28517439,241001807,371646958
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI2,288471378,272375532,150256397,16095846,122119135,73791884,997123987,950413379,46710608,263905963,686507416,650993225,648515374,2477851,140667619,507847755
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI3,390159788,331878744,115777501,58281044,216101243,55990906,997123987,950413379,46710608,263905963,686507416,931565359,847325564,84239795,345974583,501350981
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI4,503874428,446853976,215456699,57020452,231397277,96675279,997123987,950413379,46710608,263905963,686507416,1109312253,1030580255,78731998,302255092,728325163
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI6,408207529,347729737,129917221,60477792,217812516,72999259,997123987,950413379,46710608,263905963,686507416,951080464,864453508,86626956,319674486,544779022
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI7,394665289,334066947,118080212,60598342,215986735,51452571,997123987,950413379,46710608,263905963,686507416,942430262,853584663,88845599,335397181,518187482
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI8,503121033,445635340,204949104,57485693,240686236,86027739,997123987,950413379,46710608,263905963,686507416,1108177315,1029030472,79146843,300308119,728722353
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW11,BEN_SI9,366404133,304127284,111983431,62276849,192143853,52211458,997123987,950413379,46710608,263905963,686507416,849233213,745820153,103413060,339499389,406320764
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI1,543231457,477596551,233320122,65634906,244276429,91393319,1267506856,1231795407,35711449,227052846,1004742561,897358653,799698739,97659914,345341326,454357413
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI11,353711476,324582610,143006020,29128866,181576590,62753722,1267506856,1231795407,35711449,227052846,1004742561,641166204,612648765,28517439,241001807,371646958
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI2,371986637,360526125,224188909,11460512,136337216,81490517,1267506856,1231795407,35711449,227052846,1004742561,650993225,648515374,2477851,140667619,507847755
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI3,528248379,463000088,226346693,65248291,236653395,108003368,1267506856,1231795407,35711449,227052846,1004742561,931565359,847325564,84239795,345974583,501350981
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI4,664920669,607768183,360354051,57152486,247414132,100843563,1267506856,1231795407,35711449,227052846,1004742561,1109312253,1030580255,78731998,302255092,728325163
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI6,543888530,481992637,211395149,61895893,270597488,87185062,1267506856,1231795407,35711449,227052846,1004742561,951080464,864453508,86626956,319674486,544779022
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI7,533679086,465059693,228158126,68619393,236901567,96860374,1267506856,1231795407,35711449,227052846,1004742561,942430262,853584663,88845599,335397181,518187482
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI8,664083628,605695781,354383380,58387847,251312401,105307080,1267506856,1231795407,35711449,227052846,1004742561,1108177315,1029030472,79146843,300308119,728722353
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW12,BEN_SI9,494793495,427811989,194960147,66981506,232851842,80735533,1267506856,1231795407,35711449,227052846,1004742561,849233213,745820153,103413060,339499389,406320764
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI1,486240534,420814498,163665707,65426036,257148791,106736844,1183131254,1138285233,44846021,344174628,794110605,897358653,799698739,97659914,345341326,454357413
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI11,342653946,311846629,136747690,30807317,175098939,79778640,1183131254,1138285233,44846021,344174628,794110605,641166204,612648765,28517439,241001807,371646958
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI2,346360075,329476909,162087963,16883166,167388946,72804933,1183131254,1138285233,44846021,344174628,794110605,650993225,648515374,2477851,140667619,507847755
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI3,448792283,378823447,117815060,69968836,261008387,82126184,1183131254,1138285233,44846021,344174628,794110605,931565359,847325564,84239795,345974583,501350981
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI4,584362337,521957715,232086312,62404622,289871403,104224917,1183131254,1138285233,44846021,344174628,794110605,1109312253,1030580255,78731998,302255092,728325163
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI6,495849522,430936691,171787038,64912831,259149653,109205239,1183131254,1138285233,44846021,344174628,794110605,951080464,864453508,86626956,319674486,544779022
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI7,452904840,381627249,117112881,71277591,264514368,77483891,1183131254,1138285233,44846021,344174628,794110605,942430262,853584663,88845599,335397181,518187482
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI8,583940321,520729826,230813015,63210495,289916811,109354176,1183131254,1138285233,44846021,344174628,794110605,1108177315,1029030472,79146843,300308119,728722353
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW13,BEN_SI9,447369413,377299519,131083635,70069894,246215884,78435826,1183131254,1138285233,44846021,344174628,794110605,849233213,745820153,103413060,339499389,406320764
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI1,501134863,433484868,219597980,67649995,213886888,92912899,1235716540,1190952996,44763544,177541519,1013411477,897358653,799698739,97659914,345341326,454357413
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI11,347224284,319918333,152645912,27305951,167272421,77161090,1235716540,1190952996,44763544,177541519,1013411477,641166204,612648765,28517439,241001807,371646958
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI2,348082366,333640653,202482161,14441713,131158492,66279759,1235716540,1190952996,44763544,177541519,1013411477,650993225,648515374,2477851,140667619,507847755
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI3,495077103,429937136,192884267,65139967,237052869,104563247,1235716540,1190952996,44763544,177541519,1013411477,931565359,847325564,84239795,345974583,501350981
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI4,673139560,618396704,396686594,54742856,221710110,111311191,1235716540,1190952996,44763544,177541519,1013411477,1109312253,1030580255,78731998,302255092,728325163
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI6,527395587,467755477,241006608,59640110,226748869,91706137,1235716540,1190952996,44763544,177541519,1013411477,951080464,864453508,86626956,319674486,544779022
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI7,502469072,434267003,197398086,68202069,236868917,93104985,1235716540,1190952996,44763544,177541519,1013411477,942430262,853584663,88845599,335397181,518187482
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI8,673920884,618388396,404498216,55532488,213890180,111712917,1235716540,1190952996,44763544,177541519,1013411477,1108177315,1029030472,79146843,300308119,728722353
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW14,BEN_SI9,466531162,398172788,175589577,68358374,222583211,84589306,1235716540,1190952996,44763544,177541519,1013411477,849233213,745820153,103413060,339499389,406320764
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW17,BEN_SI1,437611582,371194102,144113721,66417480,227080381,55506406,1116321554,1085802823,30518731,256140006,829662817,897358653,799698739,97659914,345341326,454357413
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW17,BEN_SI11,317171931,290558875,126921589,26613056,163637286,69245315,1116321554,1085802823,30518731,256140006,829662817,641166204,612648765,28517439,241001807,371646958
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW17,BEN_SI2,304140499,291624894,159290427,12515605,132334467,54652216,1116321554,1085802823,30518731,256140006,829662817,650993225,648515374,2477851,140667619,507847755
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW17,BEN_SI3,472135625,414417788,178828460,57717837,235589328,89061577,1116321554,1085802823,30518731,256140006,829662817,931565359,847325564,84239795,345974583,501350981
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW17,BEN_SI4,588242296,535615928,300416111,52626368,235199817,100321904,1116321554,1085802823,30518731,256140006,829662817,1109312253,1030580255,78731998,302255092,728325163
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW17,BEN_SI6,457189911,393451672,167350354,63738239,226101318,74633892,1116321554,1085802823,30518731,256140006,829662817,951080464,864453508,86626956,319674486,544779022
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW17,BEN_SI7,477717750,417771120,186111772,59946630,231659348,96430067,1116321554,1085802823,30518731,256140006,829662817,942430262,853584663,88845599,335397181,518187482
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW17,BEN_SI8,588128119,534932996,300858279,53195123,234074717,110135496,1116321554,1085802823,30518731,256140006,829662817,1108177315,1029030472,79146843,300308119,728722353
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW17,BEN_SI9,398870601,332709232,107966301,66161369,224742931,63502687,1116321554,1085802823,30518731,256140006,829662817,849233213,745820153,103413060,339499389,406320764
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI1,523298002,447973500,174925420,75324502,273048080,82104319,1339364699,1300736006,38628693,242877521,1057858485,897358653,799698739,97659914,345341326,454357413
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI11,381501920,352790431,172966813,28711489,179823618,79688767,1339364699,1300736006,38628693,242877521,1057858485,641166204,612648765,28517439,241001807,371646958
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI2,337006212,321773085,190636607,15233127,131136478,72385284,1339364699,1300736006,38628693,242877521,1057858485,650993225,648515374,2477851,140667619,507847755
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI3,539390937,472472825,207377587,66918112,265095238,107617808,1339364699,1300736006,38628693,242877521,1057858485,931565359,847325564,84239795,345974583,501350981
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI4,681703532,620172965,356481004,61530567,263691961,119445526,1339364699,1300736006,38628693,242877521,1057858485,1109312253,1030580255,78731998,302255092,728325163
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI6,550680263,480510210,216930464,70170053,263579746,106360613,1339364699,1300736006,38628693,242877521,1057858485,951080464,864453508,86626956,319674486,544779022
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI7,545320596,474891205,209420234,70429391,265470971,97914812,1339364699,1300736006,38628693,242877521,1057858485,942430262,853584663,88845599,335397181,518187482
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI8,681851613,618070220,360570091,63781393,257500129,130199564,1339364699,1300736006,38628693,242877521,1057858485,1108177315,1029030472,79146843,300308119,728722353
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI9,509939637,434558349,190422256,75381288,244136093,82963542,1339364699,1300736006,38628693,242877521,1057858485,849233213,745820153,103413060,339499389,406320764
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI1,434193281,365423023,162627552,68770258,202795471,67304384,1081768306,1036331080,45437226,232322355,804008725,897358653,799698739,97659914,345341326,454357413
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI11,306049153,277261489,120062613,28787664,157198876,51951259,1081768306,1036331080,45437226,232322355,804008725,641166204,612648765,28517439,241001807,371646958
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI2,290813046,274700941,150667226,16112105,124033715,48119671,1081768306,1036331080,45437226,232322355,804008725,650993225,648515374,2477851,140667619,507847755
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI3,414767543,348897716,134077890,65869827,214819826,68280152,1081768306,1036331080,45437226,232322355,804008725,931565359,847325564,84239795,345974583,501350981
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI4,559861608,501692829,284021837,58168779,217670992,99333503,1081768306,1036331080,45437226,232322355,804008725,1109312253,1030580255,78731998,302255092,728325163
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI6,460334811,398275322,198160659,62059489,200114663,74814069,1081768306,1036331080,45437226,232322355,804008725,951080464,864453508,86626956,319674486,544779022
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI7,421952602,353487521,133929172,68465081,219558349,63306283,1081768306,1036331080,45437226,232322355,804008725,942430262,853584663,88845599,335397181,518187482
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI8,559574048,500849542,280811423,58724506,220038119,101386846,1081768306,1036331080,45437226,232322355,804008725,1108177315,1029030472,79146843,300308119,728722353
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI9,390675662,320630560,117237783,70045102,203392777,41142282,1081768306,1036331080,45437226,232322355,804008725,849233213,745820153,103413060,339499389,406320764
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW20,BEN_SI1,422423946,341812350,63098067,80611596,278714283,55422180,1086271749,1022278981,63992768,541693814,480585167,897358653,799698739,97659914,345341326,454357413
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW20,BEN_SI11,307995544,269419479,58049556,38576065,211369923,43102464,1086271749,1022278981,63992768,541693814,480585167,641166204,612648765,28517439,241001807,371646958
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW20,BEN_SI2,275124613,251026892,66856005,24097721,184170887,51736732,1086271749,1022278981,63992768,541693814,480585167,650993225,648515374,2477851,140667619,507847755
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW20,BEN_SI3,438074340,363617974,98603958,74456366,265014016,70989987,1086271749,1022278981,63992768,541693814,480585167,931565359,847325564,84239795,345974583,501350981
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW20,BEN_SI4,573487235,501130254,173971699,72356981,327158555,122021172,1086271749,1022278981,63992768,541693814,480585167,1109312253,1030580255,78731998,302255092,728325163
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW20,BEN_SI6,475579348,403921781,129141144,71657567,274780637,92902780,1086271749,1022278981,63992768,541693814,480585167,951080464,864453508,86626956,319674486,544779022
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW20,BEN_SI7,442835378,366051871,90924894,76783507,275126977,60025892,1086271749,1022278981,63992768,541693814,480585167,942430262,853584663,88845599,335397181,518187482
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW20,BEN_SI8,574521281,502385493,176274661,72135788,326110832,137151671,1086271749,1022278981,63992768,541693814,480585167,1108177315,1029030472,79146843,300308119,728722353
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW20,BEN_SI9,400691623,319161072,90338129,81530551,228822943,62234594,1086271749,1022278981,63992768,541693814,480585167,849233213,745820153,103413060,339499389,406320764
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW24,BEN_SI1,461232675,390048637,146511676,71184038,243536961,72212855,1159641386,1113494396,46146990,301627698,811866698,897358653,799698739,97659914,345341326,454357413
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW24,BEN_SI11,339778463,311512320,121174909,28266143,190337411,74507487,1159641386,1113494396,46146990,301627698,811866698,641166204,612648765,28517439,241001807,371646958
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW24,BEN_SI2,323693026,306448457,147061908,17244569,159386549,84317447,1159641386,1113494396,46146990,301627698,811866698,650993225,648515374,2477851,140667619,507847755
