res1,res2,pair,ind1,ind2,roh1,roh2,roh3,ind1roh1,ind1roh2,ind2roh1,ind2roh2
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI19,BEN_NW19,0,0,0,351322149,241812071,277759581,232322355
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI19,BEN_NW24,0,0,0,351322149,241812071,347774688,301627698
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI19,BEN_NW4,0,0,0,351322149,241812071,191834501,158691252
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI19,BEN_NW5,0,0,0,351322149,241812071,301190312,241966240
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI19,BEN_NW55,0,0,0,351322149,241812071,592057634,534097691
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI19,BEN_NW6,0,0,0,351322149,241812071,294235530,248527765
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI19,BEN_NW8,0,0,0,351322149,241812071,314931496,275076038
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI19,BEN_NW9,0,0,0,351322149,241812071,259710267,216389572
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI1,0,0,0,351322149,241812071,443001240,345341326
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI6,0,0,0,351322149,241812071,406301442,319674486
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI8,0,0,0,351322149,241812071,379454962,300308119
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI19,BEN_NE2,921519,0,0,351322149,241812071,309793891,233913209
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI19,BEN_NW57,1531149,0,0,351322149,241812071,715528898,638361097
Kanha,Corbett,Kanha-Corbett,BEN_CI19,BEN_NOR2,2209532,0,0,351322149,241812071,418514715,315997124
Kanha,Corbett,Kanha-Corbett,BEN_CI19,BEN_NOR1,2565871,1142251,0,351322149,241812071,493462124,396388890
Kanha,Periyar,Kanha-Periyar,BEN_CI19,BEN_SI5,1154936,1154936,0,351322149,241812071,388807649,344660143
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI19,BEN_NE1,1577337,1577337,0,351322149,241812071,393846751,256700947
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI5,5314914,2955707,0,351322149,241812071,377525892,289122614
Kanha,Zoo,Kanha-Zoo,BEN_CI19,ZSB_01,5687937,4874068,0,351322149,241812071,343260407,256023333
Kanha,Lalgarh,Kanha-Lalgarh,BEN_CI19,LGS1,10420691,9320273,0,351322149,241812071,504605978,404772144
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI3,210631,0,0,351322149,241812071,430214378,345974583
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI9,542708,0,0,351322149,241812071,442912449,339499389
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI19,BEN_NW3,0,0,0,351322149,241812071,248403143,207797688
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI16,71296182,64644457,12226642,351322149,241812071,336116191,260165870
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI3,75983079,70515692,14743535,351322149,241812071,115966378,114426239
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI6,220809291,216967063,45474946,351322149,241812071,406156567,304633087
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI4,187657824,185188721,80061942,351322149,241812071,351998277,270707157
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI15,226208515,215937784,115473069,351322149,241812071,431734746,313676252
Kanha,Kanha,Kanha-Kanha,BEN_CI19,BEN_CI18,360961428,357625941,255701717,351322149,241812071,395198516,280261230
Kanha,Zoo,Kanha-Zoo,BEN_CI19,ZSB_02,0,0,0,351322149,241812071,338557583,260820720
Kanha,Zoo,Kanha-Zoo,BEN_CI19,ZSB_03,0,0,0,351322149,241812071,305927069,241409256
Kanha,Zoo,Kanha-Zoo,BEN_CI19,ZSB_04,0,0,0,351322149,241812071,370211960,302302125
Kanha,Zoo,Kanha-Zoo,BEN_CI19,ZSB_05,0,0,0,351322149,241812071,326718091,246263826
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW10,0,0,0,115966378,114426239,365458206,328923565
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW14,0,0,0,115966378,114426239,222305063,177541519
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW17,0,0,0,115966378,114426239,286658737,256140006
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW4,0,0,0,115966378,114426239,191834501,158691252
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW55,0,0,0,115966378,114426239,592057634,534097691
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW6,0,0,0,115966378,114426239,294235530,248527765
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW18,778150,0,0,115966378,114426239,281506214,242877521
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI8,2454817,0,0,115966378,114426239,379454962,300308119
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW9,1782442,1265218,0,115966378,114426239,259710267,216389572
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI3,3204276,1605631,0,115966378,114426239,430214378,345974583
Kanha,Periyar,Kanha-Periyar,BEN_CI3,BEN_SI5,5098175,2849379,0,115966378,114426239,388807649,344660143
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW3,3727908,3727908,0,115966378,114426239,248403143,207797688
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW19,4401210,4401210,0,115966378,114426239,277759581,232322355
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW5,5772319,4528125,0,115966378,114426239,301190312,241966240
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW12,4819601,4819601,0,115966378,114426239,262764295,227052846
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI9,7072428,5013403,0,115966378,114426239,442912449,339499389
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW8,5884070,5034376,0,115966378,114426239,314931496,275076038
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI3,BEN_NE1,11027862,5052275,0,115966378,114426239,393846751,256700947
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI3,BEN_NE3,10764621,5524247,0,115966378,114426239,348824990,277485474
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW57,5848191,5848191,0,115966378,114426239,715528898,638361097
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW13,5917767,5917767,0,115966378,114426239,389020649,344174628
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI6,10178164,7679400,0,115966378,114426239,406301442,319674486
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW11,9463911,9463911,0,115966378,114426239,310616571,263905963
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI1,14125078,10836991,0,115966378,114426239,443001240,345341326
Kanha,Corbett,Kanha-Corbett,BEN_CI3,BEN_NOR1,12064037,11120409,0,115966378,114426239,493462124,396388890
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI3,BEN_NE2,20743359,13235195,0,115966378,114426239,309793891,233913209
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI3,BEN_NW24,16461041,16461041,0,115966378,114426239,347774688,301627698
Kanha,Zoo,Kanha-Zoo,BEN_CI3,ZSB_01,25565750,24835958,0,115966378,114426239,343260407,256023333
Kanha,Lalgarh,Kanha-Lalgarh,BEN_CI3,LGS1,35162945,29083099,0,115966378,114426239,504605978,404772144
Kanha,Corbett,Kanha-Corbett,BEN_CI3,BEN_NOR2,41262167,34680868,0,115966378,114426239,418514715,315997124
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI6,98725869,90511066,0,115966378,114426239,406156567,304633087
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI19,75983079,70515692,14743535,115966378,114426239,351322149,241812071
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI5,128935156,126780455,23415693,115966378,114426239,377525892,289122614
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI4,179459849,171490874,66620202,115966378,114426239,351998277,270707157
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI18,295224563,279603089,141890950,115966378,114426239,395198516,280261230
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI16,412631046,405262054,213803250,115966378,114426239,336116191,260165870
Kanha,Kanha,Kanha-Kanha,BEN_CI3,BEN_CI15,405406889,398157381,245273956,115966378,114426239,431734746,313676252
Kanha,Zoo,Kanha-Zoo,BEN_CI3,ZSB_05,8117783,6809601,0,115966378,114426239,326718091,246263826
Kanha,Zoo,Kanha-Zoo,BEN_CI3,ZSB_03,8342617,7566911,0,115966378,114426239,305927069,241409256
Kanha,Zoo,Kanha-Zoo,BEN_CI3,ZSB_02,10128312,8728299,0,115966378,114426239,338557583,260820720
Kanha,Zoo,Kanha-Zoo,BEN_CI3,ZSB_04,433934,0,0,115966378,114426239,370211960,302302125
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW10,0,0,0,351998277,270707157,365458206,328923565
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW11,0,0,0,351998277,270707157,310616571,263905963
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW12,0,0,0,351998277,270707157,262764295,227052846
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW13,0,0,0,351998277,270707157,389020649,344174628
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW14,0,0,0,351998277,270707157,222305063,177541519
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW17,0,0,0,351998277,270707157,286658737,256140006
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW18,0,0,0,351998277,270707157,281506214,242877521
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW24,0,0,0,351998277,270707157,347774688,301627698
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW4,0,0,0,351998277,270707157,191834501,158691252
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW55,0,0,0,351998277,270707157,592057634,534097691
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW57,0,0,0,351998277,270707157,715528898,638361097
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW6,0,0,0,351998277,270707157,294235530,248527765
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW8,0,0,0,351998277,270707157,314931496,275076038
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI1,0,0,0,351998277,270707157,443001240,345341326
Kanha,Periyar,Kanha-Periyar,BEN_CI4,BEN_SI5,0,0,0,351998277,270707157,388807649,344660143
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI4,BEN_NE1,588396,0,0,351998277,270707157,393846751,256700947
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW9,897032,0,0,351998277,270707157,259710267,216389572
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW5,942599,0,0,351998277,270707157,301190312,241966240
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI4,BEN_NE3,1028367,0,0,351998277,270707157,348824990,277485474
Kanha,Corbett,Kanha-Corbett,BEN_CI4,BEN_NOR1,2394072,0,0,351998277,270707157,493462124,396388890
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI8,1694467,1041150,0,351998277,270707157,379454962,300308119
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI4,BEN_NE2,1108560,1108560,0,351998277,270707157,309793891,233913209
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI9,2664896,1988681,0,351998277,270707157,442912449,339499389
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW19,2088017,2088017,0,351998277,270707157,277759581,232322355
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI6,2541028,2102260,0,351998277,270707157,406301442,319674486
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI3,4941634,4941634,0,351998277,270707157,430214378,345974583
Kanha,Corbett,Kanha-Corbett,BEN_CI4,BEN_NOR2,6976515,5735331,0,351998277,270707157,418514715,315997124
Kanha,Zoo,Kanha-Zoo,BEN_CI4,ZSB_01,17696662,17010157,0,351998277,270707157,343260407,256023333
Kanha,Lalgarh,Kanha-Lalgarh,BEN_CI4,LGS1,23863763,22375992,0,351998277,270707157,504605978,404772144
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI4,BEN_NW3,0,0,0,351998277,270707157,248403143,207797688
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI5,70686248,70066311,11818236,351998277,270707157,377525892,289122614
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI3,179459849,171490874,66620202,351998277,270707157,115966378,114426239
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI19,187657824,185188721,80061942,351998277,270707157,351322149,241812071
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI16,395884948,391342669,247035071,351998277,270707157,336116191,260165870
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI15,559937354,554928857,319625860,351998277,270707157,431734746,313676252
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI6,724596245,717116638,402829371,351998277,270707157,406156567,304633087
Kanha,Kanha,Kanha-Kanha,BEN_CI4,BEN_CI18,1145338398,1143609485,1008628449,351998277,270707157,395198516,280261230
Kanha,Zoo,Kanha-Zoo,BEN_CI4,ZSB_05,2108104,1183479,0,351998277,270707157,326718091,246263826
Kanha,Zoo,Kanha-Zoo,BEN_CI4,ZSB_03,2229474,1353458,0,351998277,270707157,305927069,241409256
Kanha,Zoo,Kanha-Zoo,BEN_CI4,ZSB_02,2581185,2581185,0,351998277,270707157,338557583,260820720
Kanha,Zoo,Kanha-Zoo,BEN_CI4,ZSB_04,0,0,0,351998277,270707157,370211960,302302125
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW10,0,0,0,377525892,289122614,365458206,328923565
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW11,0,0,0,377525892,289122614,310616571,263905963
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW12,0,0,0,377525892,289122614,262764295,227052846
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW13,0,0,0,377525892,289122614,389020649,344174628
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW14,0,0,0,377525892,289122614,222305063,177541519
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW17,0,0,0,377525892,289122614,286658737,256140006
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW19,0,0,0,377525892,289122614,277759581,232322355
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW24,0,0,0,377525892,289122614,347774688,301627698
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW4,0,0,0,377525892,289122614,191834501,158691252
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW55,0,0,0,377525892,289122614,592057634,534097691
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW57,0,0,0,377525892,289122614,715528898,638361097
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW8,0,0,0,377525892,289122614,314931496,275076038
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW9,0,0,0,377525892,289122614,259710267,216389572
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI3,0,0,0,377525892,289122614,430214378,345974583
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW5,831708,0,0,377525892,289122614,301190312,241966240
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI5,BEN_NE1,3374296,1105290,0,377525892,289122614,393846751,256700947
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI9,1191316,1191316,0,377525892,289122614,442912449,339499389
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI6,1216406,1216406,0,377525892,289122614,406301442,319674486
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI5,BEN_NE2,2113560,1276025,0,377525892,289122614,309793891,233913209
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI5,BEN_NE3,1387871,1387871,0,377525892,289122614,348824990,277485474
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI1,1428284,1428284,0,377525892,289122614,443001240,345341326
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW3,2636649,2636649,0,377525892,289122614,248403143,207797688
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW18,2674277,2674277,0,377525892,289122614,281506214,242877521
Kanha,Kanha,Kanha-Kanha,BEN_CI5,BEN_CI19,5314914,2955707,0,377525892,289122614,351322149,241812071
Kanha,Corbett,Kanha-Corbett,BEN_CI5,BEN_NOR1,4861544,4000042,0,377525892,289122614,493462124,396388890
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI5,BEN_NW6,4740358,4740358,0,377525892,289122614,294235530,248527765
Kanha,Corbett,Kanha-Corbett,BEN_CI5,BEN_NOR2,7755100,4760666,0,377525892,289122614,418514715,315997124
Kanha,Periyar,Kanha-Periyar,BEN_CI5,BEN_SI5,6585175,6585175,0,377525892,289122614,388807649,344660143
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI8,0,0,0,377525892,289122614,379454962,300308119
Kanha,Zoo,Kanha-Zoo,BEN_CI5,ZSB_01,32703890,32703890,11492689,377525892,289122614,343260407,256023333
Kanha,Kanha,Kanha-Kanha,BEN_CI5,BEN_CI4,70686248,70066311,11818236,377525892,289122614,351998277,270707157
Kanha,Kanha,Kanha-Kanha,BEN_CI5,BEN_CI3,128935156,126780455,23415693,377525892,289122614,115966378,114426239
Kanha,Kanha,Kanha-Kanha,BEN_CI5,BEN_CI6,145855622,140869911,32270137,377525892,289122614,406156567,304633087
Kanha,Kanha,Kanha-Kanha,BEN_CI5,BEN_CI16,132799434,130367090,34109543,377525892,289122614,336116191,260165870
Kanha,Kanha,Kanha-Kanha,BEN_CI5,BEN_CI18,227184488,226222128,89881504,377525892,289122614,395198516,280261230
Kanha,Lalgarh,Kanha-Lalgarh,BEN_CI5,LGS1,607144244,601035007,338977367,377525892,289122614,504605978,404772144
Kanha,Kanha,Kanha-Kanha,BEN_CI5,BEN_CI15,840532185,839250996,482927781,377525892,289122614,431734746,313676252
Kanha,Zoo,Kanha-Zoo,BEN_CI5,ZSB_03,3004368,1772691,0,377525892,289122614,305927069,241409256
Kanha,Zoo,Kanha-Zoo,BEN_CI5,ZSB_05,11315018,10730946,0,377525892,289122614,326718091,246263826
Kanha,Zoo,Kanha-Zoo,BEN_CI5,ZSB_02,12442279,12442279,0,377525892,289122614,338557583,260820720
Kanha,Zoo,Kanha-Zoo,BEN_CI5,ZSB_04,0,0,0,377525892,289122614,370211960,302302125
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW13,0,0,0,406156567,304633087,389020649,344174628
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW14,0,0,0,406156567,304633087,222305063,177541519
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW4,0,0,0,406156567,304633087,191834501,158691252
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW57,0,0,0,406156567,304633087,715528898,638361097
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW8,0,0,0,406156567,304633087,314931496,275076038
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW9,0,0,0,406156567,304633087,259710267,216389572
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI1,0,0,0,406156567,304633087,443001240,345341326
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI3,0,0,0,406156567,304633087,430214378,345974583
Kanha,Periyar,Kanha-Periyar,BEN_CI6,BEN_SI5,0,0,0,406156567,304633087,388807649,344660143
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI6,BEN_NE1,378409,0,0,406156567,304633087,393846751,256700947
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW55,859542,0,0,406156567,304633087,592057634,534097691
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI6,BEN_NE2,2874788,0,0,406156567,304633087,309793891,233913209
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI6,1004568,1004568,0,406156567,304633087,406301442,319674486
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI9,1840917,1272023,0,406156567,304633087,442912449,339499389
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW24,1315438,1315438,0,406156567,304633087,347774688,301627698
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW5,2091714,1315438,0,406156567,304633087,301190312,241966240
Kanha,Corbett,Kanha-Corbett,BEN_CI6,BEN_NOR1,1748326,1363072,0,406156567,304633087,493462124,396388890
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW11,1406824,1406824,0,406156567,304633087,310616571,263905963
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW10,1583786,1583786,0,406156567,304633087,365458206,328923565
Kanha,Kaziranga,Kanha-Kaziranga,BEN_CI6,BEN_NE3,2421018,1696245,0,406156567,304633087,348824990,277485474
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI8,3426295,3426295,0,406156567,304633087,379454962,300308119
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW18,4967362,4967362,0,406156567,304633087,281506214,242877521
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW12,4990134,4990134,0,406156567,304633087,262764295,227052846
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW19,5072844,5072844,0,406156567,304633087,277759581,232322355
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW3,5072844,5072844,0,406156567,304633087,248403143,207797688
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW17,5648840,5648840,0,406156567,304633087,286658737,256140006
Kanha,Corbett,Kanha-Corbett,BEN_CI6,BEN_NOR2,7382701,6481395,0,406156567,304633087,418514715,315997124
Kanha,Ranthambore,Kanha-Ranthambore,BEN_CI6,BEN_NW6,8650186,8650186,0,406156567,304633087,294235530,248527765
Kanha,Lalgarh,Kanha-Lalgarh,BEN_CI6,LGS1,23282650,23282650,0,406156567,304633087,504605978,404772144
Kanha,Kanha,Kanha-Kanha,BEN_CI6,BEN_CI3,98725869,90511066,0,406156567,304633087,115966378,114426239
Kanha,Kanha,Kanha-Kanha,BEN_CI6,BEN_CI5,145855622,140869911,32270137,406156567,304633087,377525892,289122614
Kanha,Kanha,Kanha-Kanha,BEN_CI6,BEN_CI19,220809291,216967063,45474946,406156567,304633087,351322149,241812071
Kanha,Kanha,Kanha-Kanha,BEN_CI6,BEN_CI16,167172718,166533847,61161323,406156567,304633087,336116191,260165870
Kanha,Kanha,Kanha-Kanha,BEN_CI6,BEN_CI4,724596245,717116638,402829371,406156567,304633087,351998277,270707157
Kanha,Kanha,Kanha-Kanha,BEN_CI6,BEN_CI18,920953390,912636097,486734599,406156567,304633087,395198516,280261230
Kanha,Kanha,Kanha-Kanha,BEN_CI6,BEN_CI15,936409621,925476606,515047544,406156567,304633087,431734746,313676252
Kanha,Zoo,Kanha-Zoo,BEN_CI6,ZSB_03,1069911,1069911,0,406156567,304633087,305927069,241409256
Kanha,Zoo,Kanha-Zoo,BEN_CI6,ZSB_01,8264881,7435205,0,406156567,304633087,343260407,256023333
Kanha,Zoo,Kanha-Zoo,BEN_CI6,ZSB_02,679553,0,0,406156567,304633087,338557583,260820720
Kanha,Zoo,Kanha-Zoo,BEN_CI6,ZSB_04,0,0,0,406156567,304633087,370211960,302302125
Kanha,Zoo,Kanha-Zoo,BEN_CI6,ZSB_05,0,0,0,406156567,304633087,326718091,246263826
Kaziranga,Kaziranga,Kaziranga-Kaziranga,BEN_NE1,BEN_NE2,550936113,520506452,268211522,393846751,256700947,309793891,233913209
Kaziranga,Kaziranga,Kaziranga-Kaziranga,BEN_NE1,BEN_NE3,836819275,816168775,480045861,393846751,256700947,348824990,277485474
Kaziranga,Kanha,Kaziranga-Kanha,BEN_NE1,BEN_CI5,3374296,1105290,0,393846751,256700947,377525892,289122614
Kaziranga,Wayanad,Kaziranga-Wayanad,BEN_NE1,BEN_SI8,3180152,1254394,0,393846751,256700947,379454962,300308119
Kaziranga,Kanha,Kaziranga-Kanha,BEN_NE1,BEN_CI19,1577337,1577337,0,393846751,256700947,351322149,241812071
Kaziranga,Wayanad,Kaziranga-Wayanad,BEN_NE1,BEN_SI9,4618790,1693092,0,393846751,256700947,442912449,339499389
Kaziranga,Wayanad,Kaziranga-Wayanad,BEN_NE1,BEN_SI3,4823776,2335640,0,393846751,256700947,430214378,345974583
Kaziranga,Ranthambore,Kaziranga-Ranthambore,BEN_NE1,BEN_NW17,2711426,2711426,0,393846751,256700947,286658737,256140006
Kaziranga,Ranthambore,Kaziranga-Ranthambore,BEN_NE1,BEN_NW4,2774035,2774035,0,393846751,256700947,191834501,158691252
Kaziranga,Kanha,Kaziranga-Kanha,BEN_NE1,BEN_CI15,6610059,2873654,0,393846751,256700947,431734746,313676252
Kaziranga,Ranthambore,Kaziranga-Ranthambore,BEN_NE1,BEN_NW8,2983568,2983568,0,393846751,256700947,314931496,275076038
Kaziranga,Zoo,Kaziranga-Zoo,BEN_NE1,ZSB_03,3755208,3755208,0,393846751,256700947,305927069,241409256
Kaziranga,Kanha,Kaziranga-Kanha,BEN_NE1,BEN_CI16,6560091,3761554,0,393846751,256700947,336116191,260165870
Kaziranga,Zoo,Kaziranga-Zoo,BEN_NE1,ZSB_04,4352682,4352682,0,393846751,256700947,370211960,302302125
Kaziranga,Kanha,Kaziranga-Kanha,BEN_NE1,BEN_CI3,11027862,5052275,0,393846751,256700947,115966378,114426239
Kaziranga,Wayanad,Kaziranga-Wayanad,BEN_NE1,BEN_SI6,6346560,5118218,0,393846751,256700947,406301442,319674486
Kaziranga,Wayanad,Kaziranga-Wayanad,BEN_NE1,BEN_SI1,5969059,5125625,0,393846751,256700947,443001240,345341326
Kaziranga,Lalgarh,Kaziranga-Lalgarh,BEN_NE1,LGS1,9458771,7835318,0,393846751,256700947,504605978,404772144
Kaziranga,Zoo,Kaziranga-Zoo,BEN_NE1,ZSB_02,11144682,8802830,0,393846751,256700947,338557583,260820720
Kaziranga,Corbett,Kaziranga-Corbett,BEN_NE1,BEN_NOR1,14606148,9122996,0,393846751,256700947,493462124,396388890
Kaziranga,Kanha,Kaziranga-Kanha,BEN_NE1,BEN_CI18,17879529,14209167,0,393846751,256700947,395198516,280261230
